"","X","SurveyID","SiteID","SurveyDate","SurveyStartTime","WindScale","SkyCode","Rain","Temp","RH","LightConditions","RANOKA","RANOKA_Index","RANOKA_Count","RANCLA_Index","RANCLA","Year","time","date","Species","survdate"
"2653",1813,5223,169,"7/20/2011","20:16",0,0,0,25,78,1,1,2,2,2,1,2011,-2.24,0.49,"Both","7/20/2021"
"2654",1814,5224,13,"7/20/2011","20:28",0,0,0,24,80,1,0,0,0,2,1,2011,-2.12,0.49,"BronzeFrog","7/20/2021"
"2655",1815,5225,150,"7/20/2011","20:35",0,0,0,24,87,1,0,0,0,2,1,2011,-2.05,0.49,"BronzeFrog","7/20/2021"
"2656",1816,5226,163,"7/20/2011","20:43",0,0,0,25,84,1,1,1,1,2,1,2011,-1.97,0.49,"Both","7/20/2021"
"2657",1817,5227,92,"7/20/2011","20:51",0,0,0,25,76,1,0,0,0,0,0,2011,-1.89,0.49,"Neither","7/20/2021"
"2658",1818,5228,89,"7/20/2011","21:03",0,0,0,25,89,1,0,0,0,0,0,2011,-1.77,0.49,"Neither","7/20/2021"
"2659",1819,5229,214,"7/20/2011","21:20",0,0,0,25,87,1,0,0,0,0,0,2011,-1.6,0.49,"Neither","7/20/2021"
"2660",1820,5231,90,"7/20/2011","21:41",0,0,0,25,87,1,0,0,0,0,0,2011,-1.39,0.49,"Neither","7/20/2021"
"2661",1821,5232,212,"7/20/2011","22:00",0,0,0,24,80,1,1,1,1,1,1,2011,-1.2,0.49,"Both","7/20/2021"
"2662",1822,5233,211,"7/20/2011","22:08",0,0,0,24,80,1,1,1,1,1,1,2011,-1.12,0.49,"Both","7/20/2021"
"2663",1823,5234,20,"7/20/2011","22:25",0,0,0,24,80,1,0,0,0,1,1,2011,-0.95,0.49,"BronzeFrog","7/20/2021"
"2664",1824,5235,482,"7/20/2011","22:38",0,0,0,24,87,1,0,0,0,2,1,2011,-0.82,0.49,"BronzeFrog","7/20/2021"
"2665",1825,5237,15,"7/20/2011","22:37",0,0,0,22,87,1,1,1,1,3,1,2011,-0.83,0.49,"Both","7/20/2021"
"2666",1826,5238,164,"7/20/2011","22:43",0,0,0,24,76,1,0,0,0,0,0,2011,-0.77,0.49,"Neither","7/20/2021"
"2667",1827,5239,49,"7/20/2011","22:49",0,0,0,23,82,1,0,0,0,1,1,2011,-0.71,0.49,"BronzeFrog","7/20/2021"
"2668",1828,5240,165,"7/20/2011","22:55",0,0,0,23,88,1,0,0,0,0,0,2011,-0.65,0.49,"Neither","7/20/2021"
"2669",1829,5242,167,"7/20/2011","23:07",0,0,0,22,91,1,0,0,0,1,1,2011,-0.53,0.49,"BronzeFrog","7/20/2021"
"2670",1830,5243,187,"7/20/2011","23:14",0,0,0,23,91,1,0,0,0,0,0,2011,-0.46,0.49,"Neither","7/20/2021"
"2671",1831,5245,19,"7/20/2011","23:46",0,0,0,21,88,2,0,0,0,0,0,2011,-0.14,0.49,"Neither","7/20/2021"
"2672",1880,5236,86,"7/20/2011","22:53",0,0,0,22,87,1,1,3,4,2,1,2011,-0.67,0.49,"Both","7/20/2021"
"2673",2079,6585,162,"7/20/2014","23:30",0,2,0,23,97,0,0,0,0,2,1,2014,-0.3,0.49,"BronzeFrog","7/20/2021"
"2674",2080,6586,28,"7/20/2014","23:44",0,2,0,23,97,0,1,1,1,2,1,2014,-0.16,0.49,"Both","7/20/2021"
"2675",2081,6587,244,"7/20/2014","0:03",0,2,0,23,97,0,0,0,0,2,1,2014,0.03,0.49,"BronzeFrog","7/20/2021"
"2676",2082,6588,160,"7/20/2014","0:22",0,2,0,24,95,0,0,0,0,2,1,2014,0.22,0.49,"BronzeFrog","7/20/2021"
"2677",2215,6983,14,"7/20/2015","20:40",0,0,0,25,78,0,0,0,0,2,1,2015,-2,0.49,"BronzeFrog","7/20/2021"
"2678",2216,6984,125,"7/20/2015","20:47",0,0,0,26,78,1,1,3,4,3,1,2015,-1.93,0.49,"Both","7/20/2021"
"2679",2217,6985,226,"7/20/2015","20:52",0,0,0,28,89,1,0,0,0,0,0,2015,-1.88,0.49,"Neither","7/20/2021"
"2680",2218,6986,12,"7/20/2015","20:58",0,0,0,25,89,1,0,0,0,0,0,2015,-1.82,0.49,"Neither","7/20/2021"
"2681",2219,6987,26,"7/20/2015","21:04",0,0,0,25,92,1,1,3,4,2,1,2015,-1.76,0.49,"Both","7/20/2021"
"2682",2220,6990,488,"7/20/2015","21:23",0,0,0,27,89,1,0,0,0,2,1,2015,-1.57,0.49,"BronzeFrog","7/20/2021"
"2683",2221,6992,15,"7/20/2015","21:36",0,0,0,27,79,1,1,1,2,2,1,2015,-1.44,0.49,"Both","7/20/2021"
"2684",2222,6993,164,"7/20/2015","21:43",0,0,0,27,84,1,0,0,0,1,1,2015,-1.37,0.49,"BronzeFrog","7/20/2021"
"2685",2223,6994,49,"7/20/2015","21:50",0,0,0,27,84,1,0,0,0,1,1,2015,-1.3,0.49,"BronzeFrog","7/20/2021"
"2686",2224,6995,167,"7/20/2015","22:09",0,0,0,26,80,1,0,0,0,1,1,2015,-1.11,0.49,"BronzeFrog","7/20/2021"
"2687",2225,6996,187,"7/20/2015","22:13",0,0,0,26,85,1,0,0,0,0,0,2015,-1.07,0.49,"Neither","7/20/2021"
"2688",2226,6997,165,"7/20/2015","21:57",0,0,0,27,84,1,0,0,0,2,1,2015,-1.23,0.49,"BronzeFrog","7/20/2021"
"2689",2227,6999,400,"7/20/2015","22:25",0,0,0,26,80,0,1,1,1,2,1,2015,-0.95,0.49,"Both","7/20/2021"
"2690",2228,7000,525,"7/20/2015","22:32",0,0,0,26,80,0,1,2,3,2,1,2015,-0.88,0.49,"Both","7/20/2021"
"2691",2229,7001,13,"7/20/2015","22:44",0,0,0,26,84,0,1,1,1,3,1,2015,-0.76,0.49,"Both","7/20/2021"
"2692",2230,7002,150,"7/20/2015","22:51",0,0,0,26,84,0,1,1,1,3,1,2015,-0.69,0.49,"Both","7/20/2021"
"2693",2231,7003,89,"7/20/2015","23:12",0,0,0,26,84,0,0,0,0,0,0,2015,-0.48,0.49,"Neither","7/20/2021"
"2694",2232,7004,214,"7/20/2015","23:19",0,0,0,26,84,0,1,2,2,2,1,2015,-0.41,0.49,"Both","7/20/2021"
"2695",2233,7005,163,"7/20/2015","22:58",0,0,0,26,84,0,0,0,0,3,1,2015,-0.62,0.49,"BronzeFrog","7/20/2021"
"2696",2234,7006,92,"7/20/2015","23:05",0,0,0,26,84,0,0,0,0,0,0,2015,-0.55,0.49,"Neither","7/20/2021"
"2697",2235,7007,17,"7/20/2015","21:17",0,0,0,26,85,0,1,1,1,1,1,2015,-1.63,0.49,"Both","7/20/2021"
"2698",2236,7008,51,"7/20/2015","21:25",0,0,0,26,85,0,0,0,0,0,0,2015,-1.55,0.49,"Neither","7/20/2021"
"2699",2237,7009,18,"7/20/2015","21:34",0,0,0,26,84,1,0,0,0,0,0,2015,-1.46,0.49,"Neither","7/20/2021"
"2700",2238,7011,489,"7/20/2015","21:48",0,0,0,26,85,1,0,0,0,0,0,2015,-1.32,0.49,"Neither","7/20/2021"
"2701",2239,7013,19,"7/20/2015","22:16",0,0,0,25,80,1,0,0,0,0,0,2015,-1.04,0.49,"Neither","7/20/2021"
"2702",2240,7017,90,"7/20/2015","23:35",0,0,0,25,80,0,0,0,0,0,0,2015,-0.25,0.49,"Neither","7/20/2021"
"2703",2241,7018,86,"7/20/2015","23:52",0,0,0,25,80,0,1,3,5,3,1,2015,-0.08,0.49,"Both","7/20/2021"
"2704",809,3790,19,"7/21/2008","0:10",1,1,0,25,85,4,0,0,0,0,0,2008,0.1,0.5,"Neither","7/21/2021"
"2705",1658,6575,473,"7/21/2014","0:40",0,0,0,24,97,0,0,0,0,3,1,2014,0.4,0.5,"BronzeFrog","7/21/2021"
"2706",1659,6576,192,"7/21/2014","1:03",0,0,0,24,97,0,0,0,0,3,1,2014,0.63,0.5,"BronzeFrog","7/21/2021"
"2707",1736,4769,176,"7/21/2010","21:06",1,0,0,27,76,3,1,1,1,1,1,2010,-1.74,0.5,"Both","7/21/2021"
"2708",1737,4770,177,"7/21/2010","21:15",1,0,0,27,76,3,0,0,0,1,1,2010,-1.65,0.5,"BronzeFrog","7/21/2021"
"2709",1738,4771,298,"7/21/2010","21:27",1,0,0,27,80,3,0,0,0,2,1,2010,-1.53,0.5,"BronzeFrog","7/21/2021"
"2710",1739,4773,32,"7/21/2010","21:46",1,0,0,27,77,3,0,0,0,1,1,2010,-1.34,0.5,"BronzeFrog","7/21/2021"
"2711",1740,4777,34,"7/21/2010","22:14",1,0,0,26,84,3,1,1,3,1,1,2010,-1.06,0.5,"Both","7/21/2021"
"2712",1741,4782,16,"7/21/2010","23:16",1,0,0,25,87,3,0,0,0,2,1,2010,-0.44,0.5,"BronzeFrog","7/21/2021"
"2713",1742,4783,2,"7/21/2010","23:25",1,0,0,25,88,3,1,2,5,1,1,2010,-0.35,0.5,"Both","7/21/2021"
"2714",1744,4786,4,"7/21/2010","0:14",1,0,0,26,78,3,1,2,5,1,1,2010,0.14,0.5,"Both","7/21/2021"
"2715",1832,5250,56,"7/21/2011","0:51",0,0,0,23,75,2,0,0,0,0,0,2011,0.51,0.5,"Neither","7/21/2021"
"2716",1833,5251,21,"7/21/2011","0:57",0,0,0,23,78,2,0,0,0,0,0,2011,0.57,0.5,"Neither","7/21/2021"
"2717",1834,5252,182,"7/21/2011","1:03",0,0,0,23,83,2,0,0,0,0,0,2011,0.63,0.5,"Neither","7/21/2021"
"2718",1835,5253,183,"7/21/2011","1:09",0,0,0,22,84,2,0,0,0,0,0,2011,0.69,0.5,"Neither","7/21/2021"
"2719",1836,5254,184,"7/21/2011","1:16",0,0,0,22,84,2,0,0,0,0,0,2011,0.76,0.5,"Neither","7/21/2021"
"2720",1837,5255,22,"7/21/2011","1:23",0,0,0,22,84,2,1,2,2,2,1,2011,0.83,0.5,"Both","7/21/2021"
"2721",1838,5256,186,"7/21/2011","1:31",0,0,0,22,84,2,1,2,2,2,1,2011,0.91,0.5,"Both","7/21/2021"
"2722",1839,5257,144,"7/21/2011","20:05",0,0,0,27,78,1,0,0,0,1,1,2011,-2.35,0.5,"BronzeFrog","7/21/2021"
"2723",1840,5258,143,"7/21/2011","20:21",0,0,0,27,77,1,0,0,0,2,1,2011,-2.19,0.5,"BronzeFrog","7/21/2021"
"2724",1841,5259,142,"7/21/2011","20:44",0,0,0,28,74,1,1,3,5,3,1,2011,-1.96,0.5,"Both","7/21/2021"
"2725",1842,5262,176,"7/21/2011","21:44",0,0,0,26,91,1,0,0,0,2,1,2011,-1.36,0.5,"BronzeFrog","7/21/2021"
"2726",1843,5263,177,"7/21/2011","21:56",0,0,0,26,80,1,0,0,0,2,1,2011,-1.24,0.5,"BronzeFrog","7/21/2021"
"2727",1844,5264,298,"7/21/2011","22:12",0,0,0,26,78,1,0,0,0,2,1,2011,-1.08,0.5,"BronzeFrog","7/21/2021"
"2728",1845,5269,524,"7/21/2011","23:39",0,0,0,25,74,2,1,2,4,2,1,2011,-0.21,0.5,"Both","7/21/2021"
"2729",1846,5272,34,"7/21/2011","22:45",0,0,0,25,84,1,0,0,0,3,1,2011,-0.75,0.5,"BronzeFrog","7/21/2021"
"2730",1847,5276,32,"7/21/2011","23:09",0,0,0,25,77,1,0,0,0,0,0,2011,-0.51,0.5,"Neither","7/21/2021"
"2731",1848,5278,16,"7/21/2011","23:23",0,0,0,25,80,1,0,0,0,1,1,2011,-0.37,0.5,"BronzeFrog","7/21/2021"
"2732",1849,5279,2,"7/21/2011","23:29",0,0,0,25,80,1,1,1,1,1,1,2011,-0.31,0.5,"Both","7/21/2021"
"2733",1850,5280,3,"7/21/2011","23:36",0,0,0,25,80,1,0,0,0,2,1,2011,-0.24,0.5,"BronzeFrog","7/21/2021"
"2734",1851,5281,4,"7/21/2011","23:43",0,0,0,25,80,1,1,1,1,3,1,2011,-0.17,0.5,"Both","7/21/2021"
"2735",1852,5282,5,"7/21/2011","23:51",0,0,0,25,80,1,1,2,1,3,1,2011,-0.09,0.5,"Both","7/21/2021"
"2736",2083,6613,489,"7/21/2014","21:26",0,2,0,24,95,0,1,2,1,1,1,2014,-1.54,0.5,"Both","7/21/2021"
"2737",2084,6615,18,"7/21/2014","21:45",0,2,0,26,87,0,0,0,0,0,0,2014,-1.35,0.5,"Neither","7/21/2021"
"2738",2085,6616,51,"7/21/2014","21:54",0,2,0,25,88,0,0,0,0,0,0,2014,-1.26,0.5,"Neither","7/21/2021"
"2739",2086,6617,17,"7/21/2014","22:02",0,0,0,25,88,0,0,0,0,0,0,2014,-1.18,0.5,"Neither","7/21/2021"
"2740",2087,6618,19,"7/21/2014","22:30",0,2,0,25,88,0,0,0,0,2,1,2014,-0.9,0.5,"BronzeFrog","7/21/2021"
"2741",2242,7019,482,"7/21/2015","0:08",0,0,0,25,80,0,1,2,1,3,1,2015,0.08,0.5,"Both","7/21/2021"
"2742",2243,7020,20,"7/21/2015","0:18",0,0,0,26,80,0,1,3,5,3,1,2015,0.18,0.5,"Both","7/21/2021"
"2743",2244,7021,211,"7/21/2015","0:27",0,0,0,26,80,0,1,3,5,3,1,2015,0.27,0.5,"Both","7/21/2021"
"2744",2245,7022,212,"7/21/2015","0:34",0,0,0,26,80,0,1,3,5,3,1,2015,0.34,0.5,"Both","7/21/2021"
"2745",2246,7023,27,"7/21/2015","19:55",0,0,0,28,80,1,0,0,0,1,1,2015,-2.45,0.5,"BronzeFrog","7/21/2021"
"2746",2247,7024,168,"7/21/2015","20:08",0,0,0,27,85,1,0,0,0,2,1,2015,-2.32,0.5,"BronzeFrog","7/21/2021"
"2747",2248,7025,169,"7/21/2015","20:25",0,0,0,27,80,1,1,2,3,2,1,2015,-2.15,0.5,"Both","7/21/2021"
"2748",2249,7026,170,"7/21/2015","20:35",0,0,0,27,80,1,1,3,5,3,1,2015,-2.05,0.5,"Both","7/21/2021"
"2749",2250,7027,144,"7/21/2015","21:10",0,0,0,27,80,1,0,0,0,3,1,2015,-1.7,0.5,"BronzeFrog","7/21/2021"
"2750",2251,7028,143,"7/21/2015","21:25",0,0,0,26,80,0,0,0,0,3,1,2015,-1.55,0.5,"BronzeFrog","7/21/2021"
"2751",2252,7029,142,"7/21/2015","21:45",0,0,0,27,80,0,1,3,5,3,1,2015,-1.35,0.5,"Both","7/21/2021"
"2752",3349,8623,56,"7/21/2019","20:51",0,0,0,26,79,0,0,0,0,0,0,2019,-1.89,0.5,"Neither","7/21/2021"
"2753",3350,8624,21,"7/21/2019","20:58",0,0,0,25,79,0,0,0,0,1,1,2019,-1.82,0.5,"BronzeFrog","7/21/2021"
"2754",3351,8625,182,"7/21/2019","21:04",0,0,0,25,79,0,0,0,0,0,0,2019,-1.76,0.5,"Neither","7/21/2021"
"2755",3352,8626,183,"7/21/2019","21:12",0,0,0,25,79,0,0,0,0,0,0,2019,-1.68,0.5,"Neither","7/21/2021"
"2756",3353,8627,184,"7/21/2019","21:18",0,0,0,25,79,0,0,0,0,0,0,2019,-1.62,0.5,"Neither","7/21/2021"
"2757",3354,8628,22,"7/21/2019","21:24",0,0,0,25,79,0,0,0,0,0,0,2019,-1.56,0.5,"Neither","7/21/2021"
"2758",3355,8629,186,"7/21/2019","21:33",0,0,0,25,79,0,0,0,0,0,0,2019,-1.47,0.5,"Neither","7/21/2021"
"2759",3356,8630,185,"7/21/2019","21:39",0,0,0,25,78,0,0,0,0,0,0,2019,-1.41,0.5,"Neither","7/21/2021"
"2760",3357,8631,24,"7/21/2019","21:45",0,0,0,25,78,0,0,0,0,2,1,2019,-1.35,0.5,"BronzeFrog","7/21/2021"
"2761",3358,8633,495,"7/21/2019","22:10",0,0,0,25,70,0,1,2,2,2,1,2019,-1.1,0.5,"Both","7/21/2021"
"2762",3359,8634,266,"7/21/2019","22:22",0,0,0,25,79,0,1,2,2,2,1,2019,-0.98,0.5,"Both","7/21/2021"
"2763",3360,8635,497,"7/21/2019","22:42",0,0,0,24,80,0,0,0,0,0,0,2019,-0.78,0.5,"Neither","7/21/2021"
"2764",3361,8636,247,"7/21/2019","23:28",0,0,0,24,80,2,0,0,0,0,0,2019,-0.32,0.5,"Neither","7/21/2021"
"2765",3362,8638,7,"7/21/2019","23:57",0,0,0,24,80,2,0,0,0,3,1,2019,-0.03,0.5,"BronzeFrog","7/21/2021"
"2766",3368,8644,23,"7/21/2019","20:24",0,0,0,28,79,0,1,2,3,1,1,2019,-2.16,0.5,"Both","7/21/2021"
"2767",3369,8645,483,"7/21/2019","20:40",0,0,0,26,79,0,0,0,0,1,1,2019,-2,0.5,"BronzeFrog","7/21/2021"
"2768",3370,8647,19,"7/21/2019","21:05",0,0,0,26,79,0,0,0,0,0,0,2019,-1.75,0.5,"Neither","7/21/2021"
"2769",3371,8649,489,"7/21/2019","21:27",0,0,0,26,79,0,0,0,0,0,0,2019,-1.53,0.5,"Neither","7/21/2021"
"2770",3372,8651,18,"7/21/2019","21:38",0,0,0,26,79,0,0,0,0,0,0,2019,-1.42,0.5,"Neither","7/21/2021"
"2771",3373,8652,51,"7/21/2019","21:44",0,0,0,26,79,0,0,0,0,0,0,2019,-1.36,0.5,"Neither","7/21/2021"
"2772",3374,8653,17,"7/21/2019","21:52",0,0,0,26,79,0,1,2,5,1,1,2019,-1.28,0.5,"Both","7/21/2021"
"2773",3375,8654,192,"7/21/2019","22:10",0,0,0,26,79,0,0,0,0,0,0,2019,-1.1,0.5,"Neither","7/21/2021"
"2774",3376,8657,473,"7/21/2019","22:52",0,0,0,26,79,0,0,0,0,1,1,2019,-0.68,0.5,"BronzeFrog","7/21/2021"
"2775",3377,8659,244,"7/21/2019","23:45",0,0,0,24,84,2,0,0,0,2,1,2019,-0.15,0.5,"BronzeFrog","7/21/2021"
"2776",388,2098,177,"7/22/2006","20:18",0,2,0,27,75,2,0,0,0,0,1,2006,-2.22,0.51,"BronzeFrog","7/22/2021"
"2777",1743,4785,3,"7/22/2010","0:05",1,0,0,26,85,3,1,1,3,2,1,2010,0.05,0.51,"Both","7/22/2021"
"2778",1745,4789,524,"7/22/2010","0:43",1,0,0,25,84,3,1,2,5,0,0,2010,0.43,0.51,"BogFrog","7/22/2021"
"2779",1746,4790,5,"7/22/2010","0:50",1,0,0,25,85,3,1,1,2,1,1,2010,0.5,0.51,"Both","7/22/2021"
"2780",1747,4793,483,"7/22/2010","1:34",1,0,0,24,74,3,0,0,0,0,0,2010,0.94,0.51,"Neither","7/22/2021"
"2781",2052,4808,38,"7/22/2010","22:24",1,0,0,26,85,3,0,0,0,1,1,2010,-0.96,0.51,"BronzeFrog","7/22/2021"
"2782",2053,4813,38,"7/22/2010","23:10",1,1,0,26,79,3,0,0,0,0,0,2010,-0.5,0.51,"Neither","7/22/2021"
"2783",2253,7032,34,"7/22/2015","20:32",0,0,0,26,80,1,0,0,0,1,1,2015,-2.08,0.51,"BronzeFrog","7/22/2021"
"2784",2254,7036,32,"7/22/2015","21:05",0,0,0,26,85,1,0,0,0,2,1,2015,-1.75,0.51,"BronzeFrog","7/22/2021"
"2785",3110,8200,56,"7/22/2018","21:06",0,0,0,25,97,3,0,0,0,0,0,2018,-1.74,0.51,"Neither","7/22/2021"
"2786",3111,8201,21,"7/22/2018","21:11",0,0,0,25,97,3,0,0,0,1,1,2018,-1.69,0.51,"BronzeFrog","7/22/2021"
"2787",3112,8202,182,"7/22/2018","21:16",0,0,0,25,97,3,0,0,0,0,0,2018,-1.64,0.51,"Neither","7/22/2021"
"2788",3113,8203,183,"7/22/2018","21:22",0,0,0,25,95,3,0,0,0,0,0,2018,-1.58,0.51,"Neither","7/22/2021"
"2789",3114,8204,184,"7/22/2018","21:28",0,0,0,25,95,3,0,0,0,1,1,2018,-1.52,0.51,"BronzeFrog","7/22/2021"
"2790",3115,8205,22,"7/22/2018","21:34",0,0,0,25,95,3,0,0,0,0,0,2018,-1.46,0.51,"Neither","7/22/2021"
"2791",3116,8206,186,"7/22/2018","21:42",0,0,0,25,95,3,0,0,0,0,0,2018,-1.38,0.51,"Neither","7/22/2021"
"2792",3117,8207,185,"7/22/2018","21:49",0,1,0,25,91,3,0,0,0,3,1,2018,-1.31,0.51,"BronzeFrog","7/22/2021"
"2793",3118,8208,24,"7/22/2018","21:56",0,0,0,25,91,3,1,3,3,3,1,2018,-1.24,0.51,"Both","7/22/2021"
"2794",3119,8210,495,"7/22/2018","21:18",0,0,0,25,91,3,1,3,5,3,1,2018,-1.62,0.51,"Both","7/22/2021"
"2795",3120,8211,266,"7/22/2018","22:30",0,0,0,25,96,3,1,2,4,3,1,2018,-0.9,0.51,"Both","7/22/2021"
"2796",3121,8212,497,"7/22/2018","22:51",0,0,0,25,96,3,0,0,0,1,1,2018,-0.69,0.51,"BronzeFrog","7/22/2021"
"2797",3122,8213,473,"7/22/2018","23:14",0,0,0,25,96,3,0,0,0,0,0,2018,-0.46,0.51,"Neither","7/22/2021"
"2798",3123,8214,244,"7/22/2018","23:39",0,0,0,25,96,3,0,0,0,3,1,2018,-0.21,0.51,"BronzeFrog","7/22/2021"
"2799",3124,8215,160,"7/22/2018","23:50",0,0,0,25,97,3,0,0,0,0,0,2018,-0.1,0.51,"Neither","7/22/2021"
"2800",3128,8220,17,"7/22/2018","20:20",0,1,0,26,97,3,1,1,2,1,1,2018,-2.2,0.51,"Both","7/22/2021"
"2801",3129,8221,51,"7/22/2018","20:30",0,1,0,26,97,3,1,1,1,0,0,2018,-2.1,0.51,"BogFrog","7/22/2021"
"2802",3130,8222,18,"7/22/2018","20:37",0,1,0,26,97,3,0,0,0,0,0,2018,-2.03,0.51,"Neither","7/22/2021"
"2803",3131,8224,489,"7/22/2018","20:51",0,1,0,25,97,3,0,0,0,0,0,2018,-1.89,0.51,"Neither","7/22/2021"
"2804",3132,8227,19,"7/22/2018","21:23",0,1,0,25,97,3,0,0,0,1,1,2018,-1.57,0.51,"BronzeFrog","7/22/2021"
"2805",3133,8228,23,"7/22/2018","22:10",0,1,0,25,91,3,1,2,5,2,1,2018,-1.1,0.51,"Both","7/22/2021"
"2806",3134,8229,483,"7/22/2018","22:32",0,0,0,25,91,3,0,0,0,1,1,2018,-0.88,0.51,"BronzeFrog","7/22/2021"
"2807",3135,8230,192,"7/22/2018","23:05",0,0,0,25,91,3,0,0,0,0,0,2018,-0.55,0.51,"Neither","7/22/2021"
"2808",3363,8639,246,"7/22/2019","0:04",0,0,0,24,80,2,1,2,1,0,0,2019,0.04,0.51,"BogFrog","7/22/2021"
"2809",3364,8640,28,"7/22/2019","1:14",0,0,0,23,82,2,1,1,1,0,0,2019,0.74,0.51,"BogFrog","7/22/2021"
"2810",3365,8641,29,"7/22/2019","1:20",0,0,0,23,82,2,1,2,2,3,1,2019,0.8,0.51,"Both","7/22/2021"
"2811",3366,8642,161,"7/22/2019","0:42",0,0,0,23,84,2,0,0,0,3,1,2019,0.42,0.51,"BronzeFrog","7/22/2021"
"2812",3367,8643,162,"7/22/2019","1:05",0,0,0,23,84,2,1,1,1,3,1,2019,0.65,0.51,"Both","7/22/2021"
"2813",3378,8660,160,"7/22/2019","0:10",0,0,0,24,84,2,0,0,0,1,1,2019,0.1,0.51,"BronzeFrog","7/22/2021"
"2814",3379,8662,31,"7/22/2019","1:04",0,0,0,24,84,2,0,0,0,3,1,2019,0.64,0.51,"BronzeFrog","7/22/2021"
"2815",3380,8664,250,"7/22/2019","1:42",0,0,0,22,80,2,0,0,0,3,1,2019,1.02,0.51,"BronzeFrog","7/22/2021"
"2816",3381,8665,144,"7/22/2019","20:00",0,0,0,25,76,0,0,0,0,1,1,2019,-2.4,0.51,"BronzeFrog","7/22/2021"
"2817",3382,8666,143,"7/22/2019","20:14",0,0,0,25,76,0,0,0,0,2,1,2019,-2.26,0.51,"BronzeFrog","7/22/2021"
"2818",3383,8667,142,"7/22/2019","20:38",0,0,0,25,76,0,1,3,4,3,1,2019,-2.02,0.51,"Both","7/22/2021"
"2819",3384,8673,3,"7/22/2019","22:57",0,0,0,24,90,0,1,2,1,3,1,2019,-0.63,0.51,"Both","7/22/2021"
"2820",3385,8674,4,"7/22/2019","23:23",0,0,0,24,90,0,1,1,2,3,1,2019,-0.37,0.51,"Both","7/22/2021"
"2821",3386,8676,524,"7/22/2019","23:46",0,0,0,24,80,2,1,1,1,3,1,2019,-0.14,0.51,"Both","7/22/2021"
"2822",235,1883,266,"7/23/2006","20:23",1,2,0,29,70,1,1,1,4,0,0,2006,-2.17,0.52,"BogFrog","7/23/2021"
"2823",236,1886,483,"7/23/2006","21:21",1,0,0,29,70,1,0,0,0,1,1,2006,-1.59,0.52,"BronzeFrog","7/23/2021"
"2824",237,1888,489,"7/23/2006","21:50",1,0,0,29,70,1,1,1,1,0,0,2006,-1.3,0.52,"BogFrog","7/23/2021"
"2825",238,1890,18,"7/23/2006","22:08",1,1,0,27,80,1,0,0,0,0,0,2006,-1.12,0.52,"Neither","7/23/2021"
"2826",239,1891,51,"7/23/2006","22:17",1,1,0,27,80,1,0,0,0,0,0,2006,-1.03,0.52,"Neither","7/23/2021"
"2827",240,1892,17,"7/23/2006","22:26",1,1,0,27,80,1,1,1,2,1,1,2006,-0.94,0.52,"Both","7/23/2021"
"2828",241,1893,192,"7/23/2006","22:45",1,1,0,27,80,1,0,0,0,0,0,2006,-0.75,0.52,"Neither","7/23/2021"
"2829",398,2121,34,"7/23/2006","23:54",0,0,0,25,85,0,0,0,0,0,1,2006,-0.06,0.52,"BronzeFrog","7/23/2021"
"2830",810,3792,192,"7/23/2008","20:28",1,2,0,25,84,3,0,0,0,0,0,2008,-2.12,0.52,"Neither","7/23/2021"
"2831",811,3795,473,"7/23/2008","20:57",1,2,0,24,91,2,0,0,0,0,0,2008,-1.83,0.52,"Neither","7/23/2021"
"2832",812,3796,17,"7/23/2008","21:21",1,2,0,25,89,2,1,0,4,0,1,2008,-1.59,0.52,"Both","7/23/2021"
"2833",813,3797,51,"7/23/2008","21:33",0,2,0,25,93,2,1,0,3,0,0,2008,-1.47,0.52,"BogFrog","7/23/2021"
"2834",814,3798,18,"7/23/2008","21:48",0,1,0,26,90,2,0,0,0,0,0,2008,-1.32,0.52,"Neither","7/23/2021"
"2835",815,3800,489,"7/23/2008","22:06",1,1,0,24,89,2,0,0,0,0,0,2008,-1.14,0.52,"Neither","7/23/2021"
"2836",816,3802,483,"7/23/2008","22:34",1,1,0,25,83,2,0,0,0,0,1,2008,-0.86,0.52,"BronzeFrog","7/23/2021"
"2837",817,3803,23,"7/23/2008","22:51",1,1,0,25,83,2,1,0,3,0,1,2008,-0.69,0.52,"Both","7/23/2021"
"2838",1323,7774,489,"7/23/2017","21:41",0,1,0,27,80,0,1,1,2,1,1,2017,-1.39,0.52,"Both","7/23/2021"
"2839",1324,7776,18,"7/23/2017","21:54",0,1,0,27,80,0,0,0,0,2,1,2017,-1.26,0.52,"BronzeFrog","7/23/2021"
"2840",1325,7777,51,"7/23/2017","22:02",0,1,0,27,80,0,0,0,0,0,0,2017,-1.18,0.52,"Neither","7/23/2021"
"2841",1326,7778,17,"7/23/2017","22:11",0,1,0,27,80,0,1,1,1,2,1,2017,-1.09,0.52,"Both","7/23/2021"
"2842",1327,7779,473,"7/23/2017","22:45",0,1,0,27,80,0,0,0,0,2,1,2017,-0.75,0.52,"BronzeFrog","7/23/2021"
"2843",1328,7780,192,"7/23/2017","23:10",1,1,0,27,80,0,0,0,0,2,1,2017,-0.5,0.52,"BronzeFrog","7/23/2021"
"2844",1334,7792,56,"7/23/2017","21:09",0,0,0,26,87,0,0,0,0,2,1,2017,-1.71,0.52,"BronzeFrog","7/23/2021"
"2845",1335,7793,21,"7/23/2017","21:15",0,0,0,26,87,0,0,0,0,1,1,2017,-1.65,0.52,"BronzeFrog","7/23/2021"
